,dihedral_angle_-C(=O)O,nN,dihedral_angle_CHF2,nO,nAHRing,dihedral_angle_-N,avg_atoms_in_cycle,nFRing,tpsa+f,amount_of_-O,amount_of_CH2F,naRing,PNSA5,nC,RPCS,mol_num_cycles,dihedral_angle_CF3,PBF,nHRing,amount_of_-C(=O)O,nFaRing,dihedral_angle_-O,dihedral_angle_gem-CF2,FPSA3,dihedral_angle_CH2F,amount_of_CHF,mol_volume,amount_of_=O,dihedral_angle_CHF,PPSA5,f_freedom,dihedral_angle_=O,nFAHRing,amount_of_CF3,TASA,nFaHRing,naHRing,chirality,nFHRing,amount_of_-N,nARing,amount_of_CHF2,nFARing,f_atom_fraction,dihedral_angle_non-F,GeomShapeIndex,f_to_fg,dipole_moment,linear_distance,amount_of_gem-CF2,cis/trans,fold_id,pKa
81,0.0,1,0.0,1,2,0.0,4.5,1,21.26,0,0,0,-5.094740410105151,7,143.5549552538719,2,0.0,0.8368539184112628,2,0,0,0.0,0.0,0.0439888923326127,0.0,0,126.18,0,0.0,11.001328581556466,1,0,1,0,259.2236997189422,0,0,0,1,0,2,0,1,0.0,0,0.5367621156043124,0.0,0,2.87,0,0,1,10.4
84,0.0,1,0.0,0,1,0.0,4.0,1,14.03,0,0,0,-14.593607123843055,7,0.0,2,0.0,0.847967831608704,1,0,0,0.0,3.026818286085861,0.0301248924180909,0.0,0,127.77,0,0.0,10.012807404316003,0,0,1,0,212.80856108401784,0,0,0,1,0,2,0,1,0.2857142857142857,0,0.4393866937909215,2.0,0,2.81,2,0,1,7.69
85,0.0,1,0.0,0,1,0.0,4.0,1,12.03,0,0,0,-3.026447274141851,7,77.24749339019965,2,0.0,0.8088972740160277,1,0,0,0.0,0.0,0.0335865345531782,0.0,0,118.3,0,0.0,9.103080823561216,1,0,1,0,263.51883209758955,0,0,0,1,0,2,0,1,0.0,0,0.5134963398083366,0.0,0,2.78,0,0,0,10.53
86,0.0,1,0.0,0,1,0.0,6.0,0,14.03,0,0,0,-18.761225548067262,5,0.0,1,0.0,0.5688292609272105,1,0,0,0.0,-2.978254808602243,0.0327681257771497,0.0,0,106.47,0,0.0,9.745092525622216,0,0,0,0,186.92461539597983,0,0,0,0,0,1,0,0,0.4,0,0.3552743802930684,2.0,0,2.62,2,0,2,7.75
87,0.0,1,0.0,0,1,0.0,4.0,0,12.03,0,0,0,-4.605676265552848,3,68.52287718703249,1,0.0,0.5408099034288243,1,0,0,0.0,0.0,0.0383452686813258,0.0,0,65.14,0,0.0,7.743950422801084,1,0,0,0,189.576606321232,0,0,0,0,0,1,0,0,0.0,0,0.292864035963577,0.0,0,2.1,0,0,1,11.13
90,0.0,1,0.0,0,1,0.0,5.0,0,12.03,0,0,0,-4.846220703800751,4,51.57852349150551,1,0.0,0.6520237588383407,1,0,0,0.0,0.0,0.0319179521247094,0.0,0,80.58,0,0.0,7.469709418763,1,0,0,0,206.03577404850063,0,0,0,0,0,1,0,0,0.0,0,0.2930864193546329,0.0,0,2.28,0,0,1,11.21
91,0.0,1,0.0,0,1,0.0,5.0,0,13.03,0,0,0,-10.556284474790964,4,82.91746970088958,1,0.0,0.6464791663170608,1,0,0,0.0,0.0,0.0365850780350885,0.0,2,85.82,0,-1.9049472325593195,9.130213910194552,1,0,0,0,179.48833284158124,0,0,0,0,0,1,0,0,0.25,0,0.3284791765947834,2.0,0,2.33,0,0,1,8.87
92,0.0,1,0.0,0,1,0.0,5.0,0,14.03,0,0,0,-21.55384682794845,4,0.3918621818497305,1,0.0,0.5885615585764054,1,0,0,0.0,2.2794072807210086,0.0323497658998792,0.0,0,91.26,0,0.0,10.166325914322965,0,0,0,0,154.80935263627927,0,0,0,0,0,1,0,0,0.5,0,0.3690626890250174,2.0,0,2.39,2,0,1,6.88
93,0.0,1,0.0,0,1,0.0,5.0,0,14.03,0,0,0,-24.00754789475732,4,14.037178289868349,1,0.0,0.6214662623438268,1,0,0,0.0,0.0,0.0395829985773031,0.0,4,91.29,0,-2.9029325834636,11.10267969027999,1,0,0,0,153.3601148045705,0,0,2,0,0,1,0,0,0.5,0,0.3582576937283078,4.0,0,2.38,0,1,1,7.07
95,0.0,1,0.0,0,1,0.0,6.0,0,13.03,0,0,0,-6.933646669147641,5,118.14906232613856,1,0.0,0.5948829916548615,1,0,0,0.0,0.0,0.0394650683614562,0.0,2,100.97,0,-0.8629817092009082,10.39535026333485,1,0,0,0,217.76657442899307,0,0,0,0,0,1,0,0,0.2,0,0.3178870517511228,2.0,0,2.59,0,0,1,8.64
97,0.0,1,0.0,0,1,0.0,6.0,0,14.03,0,0,0,-26.17385498046721,5,135.21581137189577,1,0.0,0.5958611638541483,1,0,0,0.0,0.0,0.0353620083255451,0.0,4,106.58,0,-3.054492378440246,9.78325476407208,1,0,0,0,170.58870232884505,0,0,2,0,0,1,0,0,0.4,0,0.4256840062098966,4.0,0,2.61,0,1,2,6.74
98,0.0,1,0.0,0,1,0.0,6.0,0,14.03,0,0,0,-23.108202107944877,5,147.91118561396647,1,0.0,0.6831964398571216,1,0,0,0.0,0.0,0.0377521986919224,0.0,4,106.89,0,-2.166990506069909,10.373055601685806,1,0,0,0,180.872944326762,0,0,2,0,0,1,0,0,0.4,0,0.4875236287773297,4.0,0,2.62,0,2,2,6.22
99,0.0,1,0.0,0,1,0.0,6.0,0,13.03,0,0,0,-6.510322750299345,5,100.76197594873548,1,0.0,0.632547234909336,1,0,0,0.0,0.0,0.037088003291576,0.0,2,101.2,0,-0.902373398301724,10.11027537637754,1,0,0,0,212.2175090201453,0,0,0,0,0,1,0,0,0.2,0,0.373076474471931,2.0,0,2.6,0,0,1,9.05
100,0.0,1,0.0,0,1,0.0,6.0,0,14.03,0,0,0,-15.08112789085078,5,6.123088871086298,1,0.0,0.5962083477705359,1,0,0,0.0,0.0,0.0370458608225549,0.0,4,106.57,0,1.4220442421534736,11.621823860851364,1,0,0,0,180.81702004439177,0,0,2,0,0,1,0,0,0.4,0,0.3651779464481849,4.0,0,2.62,0,1,2,7.01
101,0.0,1,0.0,0,1,0.0,6.0,0,14.03,0,0,0,-16.02093919103602,5,8.519080168467893,1,0.0,0.5817606416735754,1,0,0,0.0,0.0,0.0354004654720054,0.0,4,106.9,0,-0.7651651520813683,11.411174831748816,1,0,0,0,177.59674008184936,0,0,2,0,0,1,0,0,0.4,0,0.371018489087168,4.0,0,2.63,0,2,0,7.02
102,0.0,1,0.0,0,0,-1.4731142154092016,4.0,0,29.02,0,0,0,-18.68360956118444,5,0.2155472987805934,1,-1.047447970222865,0.8021762708641615,0,0,0,0.0,0.0,0.0263063602935108,0.0,0,113.77,0,0.0,12.60832566801243,0,0,0,1,267.23994584257974,0,0,0,0,1,1,0,0,0.6,0,0.6440620683941827,1.0,0,2.68,0,0,1,5.0
103,0.0,1,-1.0471334616480552,0,0,1.5599373975959478,4.0,0,28.02,0,0,0,-16.548715354538576,5,3.591881323556819,1,0.0,0.7845863830548403,0,0,0,0.0,0.0,0.0331889376719305,0.0,0,108.86,0,0.0,11.68951355144836,1,0,0,0,177.51638118995118,0,0,0,0,1,1,1,0,0.4,0,0.6742981770333765,1.0,0,2.64,0,0,0,6.62
106,0.0,1,0.0,0,0,-0.0893706513908038,4.0,0,29.02,0,0,0,-21.378993891645575,5,0.3233609764158326,1,-1.0472047046555772,0.6998550587234335,0,0,0,0.0,0.0,0.0293181189255953,0.0,0,113.81,0,0.0,11.102561134911824,0,0,0,1,262.4206529873001,0,0,0,0,1,1,0,0,0.6,0,0.6334926834744109,2.0,0,2.74,0,2,0,8.74
107,0.0,1,0.0,0,0,-2.469316081572705,4.0,0,29.02,0,0,0,-21.067285899619897,5,0.2155739842772217,1,3.141556181699978,0.7939655460007901,0,0,0,0.0,0.0,0.0284195848604639,0.0,0,113.86,0,0.0,11.398004479714343,0,0,0,1,262.4083843059427,0,0,0,0,1,1,0,0,0.6,0,0.5816947083013514,2.0,0,2.73,0,1,1,8.6
108,0.0,1,-1.047236802889063,0,0,2.993253564968112,4.0,0,28.02,0,0,0,-19.48778677418744,5,4.430744093270369,1,0.0,0.7333153666056985,0,0,0,0.0,0.0,0.0352487998501463,0.0,0,108.82,0,0.0,10.469818786176685,1,0,0,0,169.9562540049674,0,0,0,0,1,1,1,0,0.4,0,0.6309997858207242,2.0,0,2.72,0,2,2,9.17
109,0.0,1,-1.0471934891833836,0,0,2.8405348360424707,4.0,0,28.02,0,0,0,-17.324529008445232,5,7.5955613027492035,1,0.0,0.8058785571132024,0,0,0,0.0,0.0,0.0392165069640632,0.0,0,108.58,0,0.0,11.14736993479885,1,0,0,0,175.8456094537498,0,0,0,0,1,1,1,0,0.4,0,0.6712949601926429,2.0,0,2.7,0,1,0,9.04
110,0.0,1,0.0,0,0,1.256639451558032,4.0,0,27.02,0,1,0,-10.261374099258145,5,88.42418951303335,1,0.0,0.7099097569393543,0,0,0,0.0,0.0,0.0410728447457444,-1.0472200831665652,0,102.97,0,0.0,10.238194592350002,1,0,0,0,203.91984502463217,0,0,0,0,1,1,0,0,0.2,0,0.6375744346865097,2.0,0,2.69,0,2,1,9.58
111,0.0,1,0.0,0,0,1.0853477396610558,4.0,0,27.02,0,1,0,-10.17369987794032,5,98.8320127762899,1,0.0,0.7187480092092772,0,0,0,0.0,0.0,0.0420836272867971,1.0471099636577934,0,103.46,0,0.0,10.382594343794317,1,0,0,0,204.51613307626067,0,0,0,0,1,1,0,0,0.2,0,0.7126027860146485,2.0,0,2.71,0,1,0,9.48
112,0.0,1,0.0,0,1,0.0,6.0,0,15.03,0,0,0,-15.096111514258844,6,0.2197597340508357,1,1.0472041080870491,0.5901884179890671,1,0,0,0.0,0.0,0.0236492204526912,0.0,0,129.1,0,0.0,13.608496138328167,0,0,0,1,298.5919208106533,0,0,0,0,0,1,0,0,0.5,0,0.5958572814387458,2.0,0,2.97,0,0,0,6.41
113,0.0,1,1.0471939751606505,0,1,0.0,6.0,0,14.03,0,0,0,-11.84705711217952,6,8.76431882938273,1,0.0,0.6207946458343392,1,0,0,0.0,0.0,0.0340377087904506,0.0,0,123.56,0,0.0,12.9046779086188,1,0,0,0,211.36519837472065,0,0,0,0,0,1,1,0,0.3333333333333333,0,0.6240232263115575,2.0,0,2.93,0,0,0,7.99
114,0.0,1,0.0,0,1,0.0,6.0,0,13.03,0,1,0,-8.088744222726383,6,56.43432790547711,1,0.0,0.6043915781113224,1,0,0,0.0,0.0,0.0344279035638303,1.0470877064377002,0,118.46,0,0.0,10.480549777441093,1,0,0,0,234.71263985336375,0,0,0,0,0,1,0,0,0.1666666666666666,0,0.5352833467315358,2.0,0,2.88,0,0,0,9.52
115,0.0,1,0.0,0,1,0.0,6.0,0,12.03,0,0,0,-3.1034841246144587,5,85.63898707677923,1,0.0,0.5876324307973995,1,0,0,0.0,0.0,0.0364488973410329,0.0,0,95.94,0,0.0,8.656439265406581,1,0,0,0,240.87296381404383,0,0,0,0,0,1,0,0,0.0,0,0.3252375622585394,0.0,0,2.57,0,0,2,11.12
116,0.0,1,0.0,0,1,0.0,5.0,0,15.03,0,0,0,-17.415465662572892,5,0.3109233083440204,1,-1.047194565038969,0.6778125818655801,1,0,0,0.0,0.0,0.022642901944729,0.0,0,113.0,0,0.0,12.28559615123242,0,0,0,1,263.76954594060726,0,0,0,0,0,1,0,0,0.6,0,0.6695003185765837,2.0,0,2.7,0,0,0,6.06
117,0.0,1,1.0471675070964643,0,1,0.0,5.0,0,14.03,0,0,0,-14.420878523339596,5,4.930604175708893,1,0.0,0.670246346273359,1,0,0,0.0,0.0,0.0313276401815728,0.0,0,107.48,0,0.0,11.558037718197625,1,0,0,0,179.22515685606226,0,0,0,0,0,1,1,0,0.4,0,0.61200916498398,2.0,0,2.66,0,0,0,7.78
118,0.0,1,0.0,0,1,0.0,5.0,0,13.03,0,1,0,-9.201248101739816,5,91.29503011121534,1,0.0,0.621224462326784,1,0,0,0.0,0.0,0.0372645462091965,-1.0472135270064502,0,102.65,0,0.0,10.294822019885162,1,0,0,0,215.02205647128304,0,0,0,0,0,1,0,0,0.2,0,0.6646655519148158,2.0,0,2.68,0,0,0,9.55
119,0.0,1,0.0,0,1,0.0,5.0,0,12.03,0,0,0,-4.677666859537789,4,53.00559726399776,1,0.0,0.6359211521283942,1,0,0,0.0,0.0,0.0326096294327236,0.0,0,80.48,0,0.0,7.571427555359402,1,0,0,0,207.79816327938065,0,0,0,0,0,1,0,0,0.0,0,0.3059452619580363,0.0,0,2.29,0,0,2,11.31
120,0.0,1,0.0,0,1,0.0,4.0,0,15.03,0,0,0,-20.884094341827076,4,0.4876218928746362,1,-3.1415877990594177,0.6177602971732395,1,0,0,0.0,0.0,0.0237563415337784,0.0,0,97.98,0,0.0,11.485705768131044,0,0,0,1,248.4309098291047,0,0,0,0,0,1,0,0,0.75,0,0.7271551439517541,2.0,0,2.5,0,0,0,5.84
121,0.0,1,1.0473477158500413,0,1,0.0,4.0,0,14.03,0,0,0,-17.526902036660527,4,4.678610694188518,1,0.0,0.6266764983879467,1,0,0,0.0,0.0,0.0353846213326147,0.0,0,92.58,0,0.0,11.322843754277894,1,0,0,0,157.1623760352955,0,0,0,0,0,1,1,0,0.5,0,0.7471571298002841,2.0,0,2.5,0,0,0,7.83
122,0.0,1,0.0,0,1,0.0,4.0,0,13.03,0,1,0,-12.955116160345506,4,77.30061404937489,1,0.0,0.6326487321089455,1,0,0,0.0,0.0,0.0356608770527436,-1.0472520038404796,0,87.34,0,0.0,8.98532262116835,1,0,0,0,177.8622022028675,0,0,0,0,0,1,0,0,0.25,0,0.6790968623778465,2.0,0,2.43,0,0,2,9.67
130,0.0,1,0.0,0,1,0.0,6.0,0,13.03,0,1,0,-8.916770382530755,6,80.49253122379525,1,0.0,0.6134579614123067,1,0,0,0.0,0.0,0.0337961410268291,1.047179407915715,0,118.06,0,0.0,9.410899219647794,1,0,0,0,223.1462445719888,0,0,0,0,0,1,0,0,0.1666666666666666,0,0.6422838373782467,2.0,0,2.81,0,0,2,10.32
132,0.0,1,1.0471913284597023,0,1,0.0,5.0,0,14.03,0,0,0,-15.469867289111756,5,6.702013653562004,1,0.0,0.6282504625393658,1,0,0,0.0,0.0,0.0365870228208366,0.0,0,107.48,0,0.0,10.934114532045424,1,0,0,0,180.9823346812884,0,0,0,0,0,1,1,0,0.4,0,0.6876058285014618,2.0,0,2.69,0,0,2,9.75
133,0.0,1,0.0,0,1,0.0,5.0,0,13.03,0,1,0,-9.09059727400116,5,94.1933608181072,1,0.0,0.7034131313986224,1,0,0,0.0,0.0,0.03973728544582,-1.0472428265500242,0,102.23,0,0.0,9.3314201771533,1,0,0,0,214.7931725182504,0,0,0,0,0,1,0,0,0.2,0,0.5137099296880142,2.0,0,2.63,0,0,0,10.38
134,0.0,1,0.0,0,1,0.0,4.0,0,15.03,0,0,0,-27.927411095755232,4,0.3972150963667773,1,-3.141462905268924,0.6589667081744836,1,0,0,0.0,0.0,0.0241372042963305,0.0,0,97.85,0,0.0,10.0675231168531,0,0,0,1,234.2843134393904,0,0,0,0,0,1,0,0,0.75,0,0.8831096367610483,2.0,0,2.45,0,0,2,8.67
135,0.0,1,1.0472991132516836,0,1,0.0,4.0,0,14.03,0,0,0,-23.3052565779033,4,5.714436735106119,1,0.0,0.5947681283280785,1,0,0,0.0,0.0,0.0376268552414098,0.0,0,92.05,0,0.0,10.353966547564475,1,0,0,0,152.88457403865738,0,0,0,0,0,1,1,0,0.5,0,0.8060612404231347,2.0,0,2.46,0,0,2,9.57
136,0.0,1,0.0,0,1,0.0,4.0,0,13.03,0,1,0,-18.46927198787143,4,106.05281527224878,1,0.0,0.57049880825873,1,0,0,0.0,0.0,0.0390899664857943,-3.1415366690267663,0,87.04,0,0.0,8.383642790319442,1,0,0,0,177.56126810846024,0,0,0,0,0,1,0,0,0.25,0,0.7323207246916428,2.0,0,2.42,0,0,0,10.05
137,0.0,1,0.0,0,0,-0.6201510193203947,0.0,0,29.02,0,0,0,-26.650769258752867,3,0.511163407317828,0,3.141586556986736,0.583501517742357,0,0,0,0.0,0.0,0.0314520168327244,0.0,0,89.64,0,0.0,11.30777654700781,0,0,0,1,231.3955282864577,0,0,0,0,1,0,0,0,1.0,0,0.5794156663616521,1.0,0,2.41,0,0,2,8.88
138,0.0,1,-3.141589135790837,0,0,-2.483622250369353,0.0,0,28.02,0,0,0,-19.21354309672379,3,7.138520664938822,0,0.0,0.6082703782448189,0,0,0,0.0,0.0,0.0441667470827526,0.0,0,85.09,0,0.0,11.91435485041402,1,0,0,0,145.70623148202182,0,0,0,0,1,0,1,0,0.6666666666666666,0,0.50555873866762,1.0,0,2.43,0,0,0,9.02
139,0.0,1,0.0,0,0,0.6665182231578167,0.0,0,27.02,0,1,0,-12.388330766371745,3,99.01814487287936,0,0.0,0.569550838642207,0,0,0,0.0,0.0,0.0437632065668689,-3.14156110168211,0,79.87,0,0.0,10.089187159653232,1,0,0,0,160.74361958567286,0,0,0,0,1,0,0,0,0.3333333333333333,0,0.8222372519956794,1.0,0,2.39,0,0,1,10.05
141,0.0,1,0.0,0,1,0.0,6.0,0,15.03,0,0,0,-15.00882204281632,6,0.3244759905858601,1,3.141570577142688,0.6376119298323288,1,0,0,0.0,0.0,0.0272768015145209,0.0,0,128.63,0,0.0,12.298357040919742,0,0,0,1,291.3117065812521,0,0,0,0,0,1,0,0,0.5,0,0.6158412843222035,2.0,0,2.9,0,0,2,9.6
142,0.0,1,1.047194493893935,0,1,0.0,6.0,0,14.03,0,0,0,-12.171216687081802,6,7.150318535820773,1,0.0,0.6333310792787643,1,0,0,0.0,0.0,0.0349140655573751,0.0,0,123.14,0,0.0,11.48034610814739,1,0,0,0,201.99339484406465,0,0,0,0,0,1,1,0,0.3333333333333333,0,0.6106164399182831,2.0,0,2.86,0,0,1,10.19
143,0.0,1,0.0,0,1,0.0,6.0,0,13.03,0,1,0,-7.561111550976551,6,75.23498454700864,1,0.0,0.6279618380681369,1,0,0,0.0,0.0,0.034808443256566,-1.047357748717894,0,118.21,0,0.0,10.115107021077597,1,0,0,0,225.02598875848884,0,0,0,0,0,1,0,0,0.1666666666666666,0,0.6153583470292671,2.0,0,2.81,0,0,0,10.46
145,0.0,1,1.0471655283414465,0,0,-1.2051493840470875,0.0,0,28.02,0,0,0,-17.979457700539307,4,5.987755752794247,0,0.0,0.5381160854431367,0,0,0,0.0,0.0,0.0384968630884434,0.0,0,101.58,0,0.0,11.426016554134318,1,0,0,0,164.11785725392284,0,0,0,0,1,0,1,0,0.5,0,0.6970818743668794,1.0,0,2.76,0,0,2,10.04
146,0.0,1,0.0,0,0,2.380334298423382,0.0,0,29.02,0,0,0,-21.937035068039403,4,0.3222541376481652,0,1.047211758802477,0.5491441818394533,0,0,0,0.0,0.0,0.0304145710843813,0.0,0,107.42,0,0.0,11.895772981875302,0,0,0,1,261.30745568752883,0,0,0,0,1,0,0,0,0.75,0,0.8211156915295937,1.0,0,2.84,0,0,0,9.74
147,0.0,1,0.0,0,0,0.1015577830314636,0.0,0,26.02,0,0,0,-5.358904687159864,3,45.77030714314906,0,0.0,0.5354601514700499,0,0,0,0.0,0.0,0.0384342320876543,0.0,0,74.04,0,0.0,8.593741094578412,1,0,0,0,200.3537686312756,0,0,0,0,1,0,0,0,0.0,0,0.5715195946303352,0.0,0,2.33,0,0,1,10.03
149,0.0,1,0.0,0,0,2.9300298193300955,4.0,0,28.02,0,0,0,-18.99363492736525,4,2.049796067363115,1,0.0,0.5802523454141993,0,0,0,0.0,-2.6064930978753025,0.036311674637355,0.0,0,92.01,0,0.0,11.333120842057903,0,0,0,0,158.79573381203858,0,0,0,0,1,1,0,0,0.5,0,0.5821936937264944,2.0,0,2.44,2,0,0,7.2
150,0.0,1,0.0,0,0,-2.943123761846574,4.0,0,28.02,0,0,0,-20.826202466567054,4,2.653093021446074,1,0.0,0.7082014140344505,0,0,0,0.0,2.604737187359583,0.0388678207236569,0.0,0,91.07,0,0.0,10.795925489639757,0,0,0,0,159.40890976783786,0,0,0,0,1,1,0,0,0.5,0,0.428255604457166,1.0,0,2.39,2,0,2,8.37
152,0.0,1,0.0,0,0,-0.620764450554893,5.0,0,28.02,0,0,0,-18.341326149436732,5,0.1465740296158806,1,0.0,0.7555070203953832,0,0,0,0.0,1.654234735326316,0.0345094264277165,0.0,0,107.54,0,0.0,10.29470157413687,0,0,0,0,181.28407998506628,0,0,0,0,1,1,0,0,0.4,0,0.6009373379985979,2.0,0,2.64,2,0,2,8.83
153,0.0,1,0.0,0,0,1.8418408796797632,6.0,0,28.02,0,0,0,-14.3881337527518,6,0.0,1,0.0,0.6223701133496742,0,0,0,0.0,1.3119588661194466,0.0309898859950099,0.0,0,122.44,0,0.0,11.259401495196633,0,0,0,0,203.1480161816164,0,0,0,0,1,1,0,0,0.3333333333333333,0,0.5346762861786774,2.0,0,2.81,2,0,1,7.45
155,0.0,1,0.0,0,0,1.2617333726221198,6.0,0,28.02,0,0,0,-15.38459931073676,6,0.0,1,0.0,0.7267001039165825,0,0,0,0.0,-0.8384509996672175,0.0324910316285108,0.0,0,122.96,0,0.0,10.241073254111884,0,0,0,0,198.8250322812436,0,0,0,0,1,1,0,0,0.3333333333333333,0,0.5549651319194124,2.0,0,2.83,2,0,0,9.45
156,0.0,1,0.0,0,0,-0.9047014567236458,7.0,0,28.02,0,0,0,-12.513894900091923,7,0.0,1,0.0,0.7697123229698287,0,0,0,0.0,0.818842399796428,0.0310517966196951,0.0,0,138.39,0,0.0,11.806262921061805,0,0,0,0,226.1632305498271,0,0,0,0,1,1,0,0,0.2857142857142857,0,0.4309622258864742,1.0,0,2.98,2,0,2,8.13
157,0.0,1,0.0,0,0,1.1011577656104017,7.0,0,28.02,0,0,0,-14.710723928759617,7,0.0,1,0.0,0.6729026580171652,0,0,0,0.0,0.6386400290226921,0.0313048810138502,0.0,0,138.52,0,0.0,10.478814227698386,0,0,0,0,217.99735120389056,0,0,0,0,1,1,0,0,0.2857142857142857,0,0.5225245099664655,2.0,0,3.0,2,0,1,9.35
160,0.0,1,0.0,0,0,-2.2998621990317725,0.0,0,28.02,0,0,0,-16.402586020331537,4,0.0,0,0.0,0.561941331137872,0,0,0,0.0,-1.2990503527907793,0.0340401150209154,0.0,0,101.23,0,0.0,10.612789853662232,0,0,0,0,171.82088019865088,0,0,0,0,1,0,0,0,0.5,0,0.7344508379750161,1.0,0,2.71,2,0,2,9.57
161,0.0,1,1.0471655283414465,0,0,-1.2051493840470875,0.0,0,28.02,0,0,0,-17.979457700539307,4,5.987755752794247,0,0.0,0.5381160854431367,0,0,0,0.0,0.0,0.0384968630884434,0.0,0,101.58,0,0.0,11.426016554134318,1,0,0,0,164.11785725392284,0,0,0,0,1,0,1,0,0.5,0,0.6970818743668794,1.0,0,2.76,0,0,2,10.01
163,0.0,1,0.0,0,0,0.500534665352095,5.0,0,26.02,0,0,0,-5.853674621507083,5,59.43799856686985,1,0.0,0.7629710454706405,0,0,0,0.0,0.0,0.0337657477535705,0.0,0,96.46,0,0.0,8.03370398539663,1,0,0,0,224.09909601516915,0,0,0,0,1,1,0,0,0.0,0,0.4219211645605032,0.0,0,2.52,0,0,0,10.52
164,0.0,1,0.0,0,0,-2.8654998609313096,7.0,0,26.02,0,0,0,-4.162071158750124,7,99.03395630685482,1,0.0,0.720929534461479,0,0,0,0.0,0.0,0.0367792549773484,0.0,0,128.33,0,0.0,9.216645801197748,1,0,0,0,273.44655986815894,0,0,0,0,1,1,0,0,0.0,0,0.4844114202358323,0.0,0,2.95,0,0,2,10.69
167,0.0,1,0.0,0,0,-0.7422456266690398,3.5,0,27.02,0,0,0,-8.686059689810623,7,94.42861301364556,2,0.0,0.7473224386043336,0,0,0,0.0,0.0,0.0378630657663171,0.0,2,126.7,0,-1.9607492877487904,10.43224181563531,1,0,0,0,240.4660071131035,0,0,0,0,1,2,0,0,0.1428571428571428,0,0.7131259783054138,2.0,0,3.0,0,0,0,9.81
169,0.0,1,0.0,0,0,-3.025164075930389,4.0,0,29.02,0,0,0,-22.06290228719596,5,0.5502486757624657,1,2.752734948286748,0.6727389489188741,0,0,0,0.0,0.0,0.0277986020944696,0.0,0,114.02,0,0.0,11.39678004863242,0,0,0,1,262.3285067316044,0,0,2,0,1,1,0,0,0.6,0,0.7040312378424092,2.0,0,2.72,0,2,2,7.95
170,0.0,1,0.6601148236496803,0,0,1.356709259108554,4.0,0,28.02,0,0,0,-19.641936925517506,5,7.087847836526724,1,0.0,0.6643017761301275,0,0,0,0.0,0.0,0.0370371022487173,0.0,0,108.7,0,0.0,10.80946323313761,1,0,0,0,175.22496053889978,0,0,2,0,1,1,1,0,0.4,0,0.6912671068175453,2.0,0,2.68,0,2,1,8.98
171,0.0,1,0.0,0,0,-0.4857712286807856,4.0,0,27.02,0,1,0,-12.578215757927968,5,120.44459493705732,1,0.0,0.6113314663660019,0,0,0,0.0,0.0,0.0417756477533305,0.6886984501445613,0,103.51,0,0.0,9.585372144168955,1,0,0,0,208.2157148663437,0,0,2,0,1,1,0,0,0.2,0,0.5933012385085592,2.0,0,2.68,0,2,2,9.32
172,0.0,1,0.0,0,0,0.2654982980721866,3.0,0,29.02,0,0,0,-26.47006803895544,4,0.3116353846456643,1,3.141538393341297,0.6937144337470391,0,0,0,0.0,0.0,0.0292890736260597,0.0,0,100.4,0,0.0,10.92947804153692,0,0,0,1,246.43394564272535,0,0,2,0,1,1,0,0,0.75,0,0.6657293836418091,2.0,0,2.6,0,2,0,7.18
173,0.0,1,0.0,0,0,-2.158287269933884,3.0,0,29.02,0,0,0,-24.84350121436803,4,0.0,1,-3.140926036583433,0.6966368489176735,0,0,0,0.0,0.0,0.0277597350290554,0.0,0,99.56,0,0.0,11.306940529954163,0,0,0,1,244.06649869527809,0,0,2,0,1,1,0,0,0.75,0,0.5776609625262316,2.0,0,2.56,0,1,0,6.92
174,0.0,1,-3.1415639311480663,0,0,-0.6521333214480884,3.0,0,28.02,0,0,0,-22.667604542948062,4,5.740005160134484,1,0.0,0.6613436034496092,0,0,0,0.0,0.0,0.0401332515445054,0.0,0,94.33,0,0.0,10.975461115576554,1,0,0,0,155.1631136681871,0,0,2,0,1,1,1,0,0.5,0,0.693143151378823,2.0,0,2.6,0,2,1,7.76
175,0.0,1,-3.141363163753962,0,0,2.143782182421804,3.0,0,28.02,0,0,0,-20.44474223331488,4,4.8336885559027225,1,0.0,0.696740201147752,0,0,0,0.0,0.0,0.042360342499652,0.0,0,94.7,0,0.0,11.743144508082866,1,0,0,0,164.31001554635722,0,0,2,0,1,1,1,0,0.5,0,0.5694267879198862,2.0,0,2.57,0,1,2,7.16
176,0.0,1,0.0,0,0,2.773058845411415,3.0,0,26.02,0,0,0,-5.7060038065389165,4,98.95891168285674,1,0.0,0.5525673479973042,0,0,0,0.0,0.0,0.041146784637,0.0,0,83.71,0,0.0,8.670753469834084,1,0,0,0,227.26677027913036,0,0,2,0,1,1,0,0,0.0,0,0.620640224374572,0.0,0,2.58,0,2,2,9.44
177,0.0,1,0.0,0,0,-2.536336807668325,3.0,0,26.02,0,0,0,-6.524602900950137,4,78.17754022945682,1,0.0,0.6787875848355174,0,0,0,0.0,0.0,0.0354635451364921,0.0,0,83.67,0,0.0,7.931815244875843,1,0,0,0,213.1942788487086,0,0,2,0,1,1,0,0,0.0,0,0.4922106226204106,0.0,0,2.44,0,1,1,9.15
180,0.0,1,0.0,0,0,-1.2311189088422905,2.5,0,26.02,0,0,0,-6.4760250875109975,5,71.6168242675371,2,0.0,0.6033288127554322,0,0,0,0.0,0.0,0.0331836255384665,0.0,0,92.34,0,0.0,8.165825257525277,1,0,0,0,222.4096664634429,0,0,0,0,1,2,0,0,0.0,0,0.8067131907035925,0.0,0,2.57,0,0,2,9.41
